Protein1,Protein2,tmscore_max,tmscore_cp_max,tmscore_min,tmscore_cp_min,progres_score,cirpin_score,Protein1_sccs,Protein2_sccs,tm_score_min_difference,Protein1_uniprot,Protein2_uniprot
1yadA,1w8gA,0.62194,0.67774,0.54166,0.59082,0.7811571359634399,0.908780574798584,,,0.0491599999999999,P25053,P67080
1yx1A,1nvmA,0.58615,0.64505,0.45417,0.49808,0.7712944149971008,0.84825199842453,c.1.15.7,a.5.7.1,0.04391,Q9I1L3,P51016
1yx1A,1j2wA,0.62153,0.62153,0.62153,0.62153,0.7959921360015869,0.9164286255836488,c.1.15.7,c.1.10.1,0.0,Q9I1L3,Q5SJ28
1yx1A,1xc4A,0.62514,0.62261,0.62514,0.62261,0.7656497359275818,0.9322799444198608,c.1.15.7,c.1.2.4,-0.00253,Q9I1L3,P0A877
1yx1A,1kfcA,0.60853,0.60853,0.59686,0.59686,0.6986532211303711,0.9190959334373474,c.1.15.7,c.1.2.4,0.0,Q9I1L3,P00929
1yx1A,1o5qA,0.59048,0.62035,0.54907,0.57573,0.7822883129119873,0.8951325416564941,c.1.15.7,c.1.12.7,0.02666,Q9I1L3,Q56062
1yx1A,1pscA,0.62002,0.62336,0.49992,0.50279,0.7478077411651611,0.7773761749267578,c.1.15.7,c.1.9.3,0.0028699999999999,Q9I1L3,P0A434
1yx1A,1thfD,0.57105,0.57105,0.56188,0.56188,0.6937253475189209,0.936980664730072,c.1.15.7,c.1.2.1,0.0,Q9I1L3,Q9X0C6
1yx1A,1v93A,0.6058,0.6058,0.53456,0.53456,0.8163765668869019,0.8907610774040222,c.1.15.7,c.1.23.1,0.0,Q9I1L3,Q9RA47
1yx1A,1w37A,0.58865,0.58865,0.51379,0.51379,0.8645333051681519,0.9148455858230592,c.1.15.7,c.1.10.1,0.0,Q9I1L3,O54288
1yx1A,1oy0A,0.53426,0.53426,0.53426,0.53426,0.648341953754425,0.8683420419692993,c.1.15.7,c.1.12.8,0.0,Q9I1L3,P9WIL7
1yx1A,1o5kA,0.63642,0.63642,0.55092,0.55092,0.8131424188613892,0.9312005043029784,c.1.15.7,c.1.10.1,0.0,Q9I1L3,Q9X1K9
1yyaA,1vpxA,0.55358,0.55358,0.55358,0.55358,0.8277558088302612,0.948328137397766,,c.1.10.1,0.0,Q5SJR1,Q9WYD1
1yyaA,1wx0A,0.56136,0.56136,0.56136,0.56136,0.8443444967269897,0.9444399476051332,,c.1.10.1,0.0,Q5SJR1,Q5SJE8
1z69A,1sfjA,0.46593,0.48827,0.46593,0.48827,0.5195536017417908,0.8892468214035034,c.1.16.0,c.1.10.1,0.0223399999999999,Q46FV4,Q6GII7
1z69A,1sflA,0.47949,0.51888,0.47949,0.51888,0.5038594603538513,0.9095709323883056,c.1.16.0,c.1.10.1,0.0393899999999999,Q46FV4,Q6GII7
1z69A,1gqnA,0.48194,0.5255,0.48194,0.5255,0.4873200356960296,0.9215654730796814,c.1.16.0,c.1.10.1,0.0435599999999999,Q46FV4,P24670
1z69A,1o66A,0.4369,0.47645,0.4369,0.47645,0.445808470249176,0.7094920873641968,c.1.16.0,c.1.12.8,0.0395499999999999,Q46FV4,Q9JZW6
1z69A,1f6yA,0.45867,0.56538,0.45867,0.56538,0.4814516305923462,0.8367300629615784,c.1.16.0,c.1.21.2,0.1067099999999999,Q46FV4,Q46389
1z69A,1o60A,0.44959,0.53457,0.44959,0.53457,0.4754836857318878,0.8014973998069763,c.1.16.0,c.1.10.4,0.08498,Q46FV4,P45251
1z69A,1twsA,0.45998,0.5561,0.45998,0.5561,0.5228028893470764,0.7805445194244385,c.1.16.0,c.1.21.1,0.09612,Q46FV4,Q81VW8
1z6kA,1m3uA,0.61507,0.64699,0.53008,0.55603,0.8977501392364502,0.9393580555915833,c.1.12.5,c.1.12.8,0.02595,P9WPE1,P31057
1z6kA,1oy0A,0.59244,0.63112,0.53454,0.56768,0.90772145986557,0.9517322778701782,c.1.12.5,c.1.12.8,0.0331399999999999,P9WPE1,P9WIL7
1z6kA,1mzrA,0.61978,0.61978,0.51766,0.51766,0.8951221108436584,0.9018306136131288,c.1.12.5,c.1.7.1,0.0,P9WPE1,Q46857
1zahA,1rhcA,0.47836,0.47836,0.47836,0.47836,0.4691124558448791,0.8393331170082092,c.1.10.1,c.1.16.3,0.0,P00883,O93734
1zccA,1vc4A,0.56442,0.56615,0.53916,0.54068,0.88227379322052,0.8766162991523743,c.1.18.3,c.1.2.4,0.00152,A9CG82,P84126
1zccA,1km0A,0.56302,0.57197,0.56302,0.57197,0.7438034415245056,0.812244176864624,c.1.18.3,c.1.2.3,0.00895,A9CG82,O26232
1zccA,1a53A,0.55771,0.55771,0.54478,0.54478,0.8592737913131714,0.866520881652832,c.1.18.3,c.1.2.4,0.0,A9CG82,Q06121
1zp3A,2h8xA,0.61495,0.68086,0.50546,0.5587,0.4974505603313446,0.8470281362533569,c.1.23.1,c.1.4.0,0.0532399999999999,P0AEZ1,Q88NF7
1zp3A,2h8zA,0.61705,0.68404,0.50605,0.56028,0.4915059506893158,0.8456722497940063,c.1.23.1,c.1.4.0,0.05423,P0AEZ1,Q88NF7
1zp3A,1gveB,0.62444,0.63001,0.59488,0.60017,0.9149246215820312,0.9412429928779602,c.1.23.1,c.1.7.1,0.00529,P0AEZ1,P38918
1zp3A,2gouA,0.61966,0.66946,0.50033,0.54001,0.438626766204834,0.7490666508674622,c.1.23.1,c.1.4.0,0.0396799999999999,P0AEZ1,Q8EEC8
1zp3A,1ozmA,0.54136,0.59075,0.43311,0.47386,0.6361439228057861,0.7523887753486633,c.1.23.1,c.1.20.1,0.04075,P0AEZ1,P28720
1zp3A,1b30A,0.5954,0.62977,0.56775,0.60074,0.6199525594711304,0.919952630996704,c.1.23.1,c.1.8.3,0.03299,P0AEZ1,P56588
1zp3A,1gokA,0.59573,0.62971,0.56814,0.60068,0.6285948157310486,0.924655556678772,c.1.23.1,c.1.8.3,0.03254,P0AEZ1,P23360
1zp3A,2clpA,0.64106,0.64106,0.57539,0.57539,0.8750985264778137,0.941865086555481,c.1.23.1,c.1.7.1,0.0,P0AEZ1,O95154
1zp3A,2hs8A,0.62383,0.66669,0.50163,0.53631,0.47390216588974,0.7959060668945312,c.1.23.1,c.1.4.1,0.0346799999999999,P0AEZ1,Q9FEW9
1zp4A,1vliA,0.55461,0.56555,0.46075,0.46975,0.6354460716247559,0.8207951784133911,c.1.23.1,b.85.1.1,0.009,P0AEZ1,P39625
1zp4A,1icpA,0.60018,0.65384,0.49122,0.53407,0.5156068205833435,0.7835270166397095,c.1.23.1,c.1.4.1,0.04285,P0AEZ1,Q9XG54
1zp4A,1hw6A,0.55236,0.55801,0.55236,0.55801,0.8492340445518494,0.9450675249099731,c.1.23.1,c.1.7.1,0.00565,P0AEZ1,P06632
1zp4A,2hs6A,0.60876,0.6179,0.49234,0.50283,0.505794882774353,0.8015093207359314,c.1.23.1,c.1.4.1,0.01049,P0AEZ1,Q9FEW9
1zp4A,2gouA,0.61262,0.61258,0.49106,0.4936,0.4761454463005066,0.7546536326408386,c.1.23.1,c.1.4.0,0.0025399999999999,P0AEZ1,Q8EEC8
1zp4A,1gvoA,0.61012,0.60621,0.49324,0.49355,0.4949704110622406,0.7658650279045105,c.1.23.1,c.1.4.1,0.0003099999999999,P0AEZ1,P71278
1zp4A,1jpmA,0.50076,0.49842,0.4134,0.41132,0.6051516532897949,0.5949895977973938,c.1.23.1,c.1.11.2,-0.0020799999999999,P0AEZ1,O34508
2a0nA,1gveB,0.60406,0.62437,0.52082,0.53977,0.708743691444397,0.7495822906494141,c.1.2.1,c.1.7.1,0.01895,Q9X0C6,P38918
2a0nA,1k77A,0.61143,0.63288,0.6015,0.62296,0.5625174045562744,0.8821834921836853,c.1.2.1,c.1.15.5,0.0214599999999999,Q9X0C6,Q46891
2aamA,1w0mA,0.51798,0.55294,0.51798,0.55294,0.6338143348693848,0.831821620464325,c.1.8.15,c.1.1.1,0.0349599999999999,Q9X1D0,Q8NKN9
2agkA,1xxxA,0.65812,0.65812,0.53668,0.53668,0.938411831855774,0.8240957856178284,,c.1.10.1,0.0,P40545,P9WP25
2agkA,1m3uA,0.64231,0.64436,0.57985,0.58178,0.9082050323486328,0.8142411708831787,,c.1.12.8,0.0019299999999999,P40545,P31057
2agkA,1xm3A,0.60363,0.60363,0.59531,0.59531,0.8834450244903564,0.867810845375061,,c.1.31.1,0.0,P40545,O31618
2agkA,1xgeA,0.58638,0.58861,0.4367,0.43829,0.6320371031761169,0.6608050465583801,,c.1.9.4,0.00159,P40545,P05020
2b81A,1fwnA,0.44111,0.57113,0.44111,0.57113,0.6814236640930176,0.8402699828147888,,c.1.10.4,0.13002,Q81B18,O66496
2bnjA,2cwnA,0.55247,0.55247,0.52392,0.52392,0.9141587018966676,0.8197275400161743,c.1.8.3,c.1.10.1,0.0,P23360,Q93092
2bnjA,1b4kA,0.57861,0.60816,0.54203,0.56978,0.8576380014419556,0.9473235607147216,c.1.8.3,c.1.10.3,0.0277499999999999,P23360,Q59643
2btmA,1vpxA,0.54802,0.54802,0.54802,0.54802,0.81594318151474,0.9480351209640504,c.1.1.1,c.1.10.1,0.0,P00943,Q9WYD1
2btmA,2cw6A,0.65581,0.65581,0.57021,0.57021,0.8906192183494568,0.7850719690322876,c.1.1.1,,0.0,P00943,P35914
2btmA,1wx0A,0.55516,0.55516,0.55516,0.55516,0.8348365426063538,0.9456320405006408,c.1.1.1,c.1.10.1,0.0,P00943,Q5SJE8
2bv9A,1gveB,0.59312,0.59312,0.56546,0.56546,0.8333439826965332,0.8468548059463501,c.1.8.3,c.1.7.1,0.0,P16218,P38918
2bv9A,1zsxA,0.58314,0.6053,0.52449,0.54426,0.8214254379272461,0.7869473695755005,c.1.8.3,c.1.7.1,0.0197699999999999,P16218,Q13303
2bv9A,1fbaA,0.59043,0.6694,0.4894,0.54832,0.8718596696853638,0.7150965929031372,c.1.8.3,c.1.10.1,0.05892,P16218,P07764
2bv9A,1jgmA,0.5341,0.6126,0.47181,0.54126,0.7746254205703735,0.7432979345321655,c.1.8.3,c.1.9.3,0.0694499999999999,P16218,P0A434
2bv9A,1epxA,0.59689,0.59689,0.49778,0.49778,0.8496555685997009,0.7270841598510742,c.1.8.3,c.1.10.1,0.0,P16218,Q9U5N6
2bv9A,1zahA,0.59706,0.65311,0.49179,0.53708,0.8532878160476685,0.7181556224822998,c.1.8.3,c.1.10.1,0.04529,P16218,P00883
2bv9A,1f2jA,0.59704,0.66783,0.49793,0.55085,0.8441029787063599,0.7154858112335205,c.1.8.3,c.1.10.1,0.0529199999999999,P16218,P07752
2bv9A,1qrqA,0.57833,0.60035,0.51848,0.53748,0.8054311871528625,0.7791708707809448,c.1.8.3,c.1.7.1,0.0189999999999999,P16218,P62483
2bv9A,1xgeA,0.55703,0.57379,0.48033,0.49504,0.7371578812599182,0.6627301573753357,c.1.8.3,c.1.9.4,0.01471,P16218,P05020
2bv9A,1p6bA,0.5854,0.6061,0.5219,0.53931,0.7902528047561646,0.7714738845825195,c.1.8.3,c.1.9.3,0.0174099999999999,P16218,P0A433
2bv9A,1gveA,0.59161,0.59161,0.53058,0.53058,0.8353909254074097,0.8485052585601807,c.1.8.3,c.1.7.1,0.0,P16218,P38918
2bv9A,2a79A,0.58159,0.60105,0.51932,0.53685,0.798601508140564,0.7805340886116028,c.1.8.3,c.1.7.1,0.01753,P16218,P62483
2bv9A,1vs1A,0.56481,0.58676,0.56481,0.58676,0.8008424043655396,0.8306194543838501,c.1.8.3,,0.0219499999999999,P16218,Q9YEJ7
2bv9A,1ojxA,0.55892,0.55843,0.55892,0.55843,0.8055422306060791,0.7626368403434753,c.1.8.3,c.1.10.1,-0.0004899999999999,P16218,P58315
2bv9A,2bp1A,0.59052,0.59052,0.53079,0.53079,0.8270857930183411,0.8497025966644287,c.1.8.3,c.1.7.1,0.0,P16218,O43488
2bv9A,1aw1A,0.55601,0.62273,0.55601,0.62273,0.7899138927459717,0.7705602049827576,c.1.8.3,c.1.1.1,0.06672,P16218,P50921
2bv9A,1tmhA,0.557,0.61305,0.557,0.61305,0.7900234460830688,0.7657791376113892,c.1.8.3,c.1.1.1,0.0560499999999999,P16218,P00940
2bvdA,1km0A,0.56663,0.57261,0.56663,0.57261,0.688370943069458,0.7197719812393188,c.1.8.3,c.1.2.3,0.0059799999999999,P16218,O26232
2bvdA,1gveA,0.60347,0.60347,0.52863,0.52863,0.8791915774345398,0.8444819450378418,c.1.8.3,c.1.7.1,0.0,P16218,P38918
2bvdA,2bp1A,0.60464,0.60464,0.53101,0.53101,0.8701480031013489,0.8463072776794434,c.1.8.3,c.1.7.1,0.0,P16218,O43488
2bvdA,1gveB,0.60564,0.63162,0.56377,0.58809,0.883801281452179,0.8438440561294556,c.1.8.3,c.1.7.1,0.02432,P16218,P38918
2bvdA,2c91A,0.60291,0.62777,0.52704,0.54885,0.8923590779304504,0.8439654111862183,c.1.8.3,c.1.7.1,0.0218099999999999,P16218,Q8CG76
2bvdA,2clpA,0.60115,0.60115,0.528,0.528,0.8710211515426636,0.8515174984931946,c.1.8.3,c.1.7.1,0.0,P16218,O95154
2bvdA,1dv7A,0.55049,0.55853,0.55049,0.55853,0.764575719833374,0.7913551330566406,c.1.8.3,c.1.2.3,0.0080399999999999,P16218,O26232
2bvdA,1losA,0.56031,0.55689,0.56031,0.55689,0.7705305814743042,0.7881258726119995,c.1.8.3,c.1.2.3,-0.0034199999999999,P16218,O26232
2bvdA,2bdqA,0.55096,0.55096,0.55096,0.55096,0.8490746021270752,0.7955259680747986,c.1.8.3,,0.0,P16218,Q8DYB9
2bvdA,2a79A,0.58689,0.62077,0.51286,0.54096,0.8488391041755676,0.7712823152542114,c.1.8.3,c.1.7.1,0.0281,P16218,P62483
2c13A,1so6A,0.45191,0.49309,0.45191,0.49309,0.8103440999984741,0.9255867004394532,c.1.10.3,c.1.2.3,0.0411799999999999,Q59643,P39304
2c71A,2h8zA,0.52594,0.57284,0.33529,0.36646,0.643589437007904,0.7918521165847778,c.6.2.3,c.1.4.0,0.03117,O87119,Q88NF7
2c91A,1zp4A,0.57354,0.57354,0.57354,0.57354,0.8724894523620605,0.9427711963653564,c.1.7.1,c.1.23.1,0.0,Q8CG76,P0AEZ1
2cipA,2bdqA,0.55464,0.55464,0.55464,0.55464,0.8453890085220337,0.7991074323654175,c.1.8.3,,0.0,P16218,Q8DYB9
2cipA,1f76A,0.53882,0.60379,0.45945,0.51792,0.8633472323417664,0.8076727986335754,c.1.8.3,c.1.4.1,0.05847,P16218,P0A7E1
2cipA,1hw6A,0.56553,0.56611,0.56553,0.56611,0.8485960960388184,0.8077989816665649,c.1.8.3,c.1.7.1,0.00058,P16218,P06632
2cipA,1gveA,0.60938,0.60938,0.52895,0.52895,0.8723130226135254,0.8577847480773926,c.1.8.3,c.1.7.1,0.0,P16218,P38918
2cipA,2bp1A,0.60996,0.60996,0.53093,0.53093,0.8626256585121155,0.8591178059577942,c.1.8.3,c.1.7.1,0.0,P16218,O43488
2cipA,2c91A,0.60721,0.60721,0.5258,0.5258,0.8877810835838318,0.8561806082725525,c.1.8.3,c.1.7.1,0.0,P16218,Q8CG76
2cipA,1vrdA,0.56689,0.56504,0.49636,0.49443,0.6882455348968506,0.5761967897415161,c.1.8.3,c.1.5.1,-0.00193,P16218,Q9X168
2cipA,1dbtA,0.58173,0.58173,0.58173,0.58173,0.7247622609138489,0.7695693969726562,c.1.8.3,c.1.2.3,0.0,P16218,P25971
2cipA,2clpA,0.60633,0.60633,0.52797,0.52797,0.8633260130882263,0.8642451167106628,c.1.8.3,c.1.7.1,0.0,P16218,O95154
2cipA,1w8rA,0.57631,0.5874,0.57631,0.5874,0.7719498872756958,0.7374831438064575,c.1.8.3,c.1.10.1,0.01109,P16218,
2citA,1km0A,0.56749,0.56749,0.56749,0.56749,0.6925272941589355,0.72353595495224,c.1.8.3,c.1.2.3,0.0,P16218,O26232
2citA,1dvjA,0.56658,0.56658,0.56658,0.56658,0.7095010876655579,0.7325339913368225,c.1.8.3,c.1.2.3,0.0,P16218,O26232
2citA,2bp1A,0.60751,0.62896,0.53025,0.5488,0.8474491238594055,0.8527851700782776,c.1.8.3,c.1.7.1,0.0185499999999999,P16218,O43488
2citA,1klzA,0.56889,0.56675,0.56889,0.56675,0.6939570903778076,0.7597700357437134,c.1.8.3,c.1.2.3,-0.00214,P16218,O26232
2citA,1hw6A,0.56017,0.49363,0.56017,0.49363,0.8416404724121094,0.8102306127548218,c.1.8.3,c.1.7.1,-0.0665399999999999,P16218,P06632
2citA,1vrdA,0.5634,0.5634,0.495,0.495,0.7103803753852844,0.5786208510398865,c.1.8.3,c.1.5.1,0.0,P16218,Q9X168
2citA,1losA,0.56235,0.55675,0.56235,0.55675,0.7749879956245422,0.7840747833251953,c.1.8.3,c.1.2.3,-0.0056,P16218,O26232
2citA,1gveA,0.60638,0.62846,0.52781,0.54723,0.8567416667938232,0.8504745364189148,c.1.8.3,c.1.7.1,0.0194199999999999,P16218,P38918
2citA,2c91A,0.60657,0.63003,0.52693,0.54732,0.8707704544067383,0.85094153881073,c.1.8.3,c.1.7.1,0.02039,P16218,Q8CG76
2citA,2clpA,0.60489,0.62681,0.52794,0.54685,0.8478424549102783,0.8573253154754639,c.1.8.3,c.1.7.1,0.0189099999999999,P16218,O95154
2citA,1dv7A,0.55082,0.54605,0.55082,0.54605,0.7678406238555908,0.7886466383934021,c.1.8.3,c.1.2.3,-0.0047699999999999,P16218,O26232
2citA,1twsA,0.55143,0.62038,0.55143,0.62038,0.6856938004493713,0.6662826538085938,c.1.8.3,c.1.21.1,0.06895,P16218,Q81VW8
2citA,2a79A,0.59037,0.63378,0.51183,0.54831,0.829072892665863,0.7808352708816528,c.1.8.3,c.1.7.1,0.0364799999999999,P16218,P62483
2citA,1eixA,0.56866,0.59067,0.56866,0.59067,0.7100363373756409,0.7459180355072021,c.1.8.3,c.1.2.3,0.0220099999999999,P16218,P08244
2citA,1ynpA,0.56378,0.58765,0.54908,0.57218,0.848084032535553,0.8248462677001953,c.1.8.3,c.1.7.0,0.0231,P16218,Q9KE47
2citA,1ydnA,0.59957,0.59957,0.59431,0.59431,0.8424907922744751,0.9108453392982484,c.1.8.3,,0.0,P16218,Q8YEF2
2citA,1og6A,0.58456,0.58456,0.54786,0.54786,0.8822676539421082,0.8128458261489868,c.1.8.3,c.1.7.1,0.0,P16218,P76187
2dfaA,1m6jA,0.56143,0.60486,0.53916,0.5804,0.5690102577209473,0.8460837006568909,c.6.2.5,c.1.1.1,0.04124,Q53WG6,O02611
2dqwA,1k77A,0.59147,0.6407,0.58026,0.62856,0.7844370603561401,0.8494362831115723,,c.1.15.5,0.0483,Q5SLV2,Q46891
2dqwA,1pz1A,0.6022,0.62891,0.48562,0.50565,0.8611984252929688,0.8439531922340393,,c.1.7.1,0.02003,Q5SLV2,P80874
2dqwA,1mnsA,0.57982,0.58496,0.42657,0.43023,0.3865723013877868,0.6501399278640747,,c.1.11.2,0.0036599999999999,Q5SLV2,P11444
2dqwA,2amxA,0.53282,0.65058,0.39409,0.47466,0.7022857069969177,0.8167107105255127,,c.1.9.1,0.08057,Q5SLV2,Q7RMV2
2dqwA,1vbjA,0.60775,0.60775,0.55209,0.55209,0.8926372528076172,0.9440999627113342,,c.1.7.0,0.0,Q5SLV2,Q9GV41
2dqwA,1pyfA,0.62676,0.65727,0.52568,0.54919,0.8925118446350098,0.8924339413642883,,c.1.7.1,0.0235099999999999,Q5SLV2,P46336
2f6uA,1nvmA,0.66042,0.66042,0.47498,0.47498,0.9065954685211182,0.8408003449440002,c.1.4.1,a.5.7.1,0.0,O29844,P51016
2f6uA,1so6A,0.62455,0.66936,0.62455,0.66936,0.8714343905448914,0.8871378898620605,c.1.4.1,c.1.2.3,0.0448099999999999,O29844,P39304
2f6uA,1xcfA,0.56265,0.58659,0.54962,0.57283,0.8916528820991516,0.931152641773224,c.1.4.1,c.1.2.4,0.0232099999999999,O29844,P0A877
2f6uA,1vpqA,0.56705,0.59434,0.51692,0.54201,0.6922781467437744,0.8836002349853516,c.1.4.1,c.1.32.1,0.0250899999999999,O29844,Q9X1W6
2fjkA,1l6wA,0.50012,0.50012,0.50012,0.50012,0.924561619758606,0.9312634468078612,c.1.10.2,c.1.10.1,0.0,Q703I2,P78055
2fjkA,1i2qA,0.48232,0.53815,0.45879,0.51105,0.9318432211875916,0.9166363477706908,c.1.10.2,c.1.10.1,0.05226,Q703I2,P0A870
2fjkA,1i2pA,0.48309,0.48309,0.45949,0.45949,0.9343788623809814,0.9167225956916808,c.1.10.2,c.1.10.1,0.0,Q703I2,P0A870
2fjkA,1i2oA,0.48373,0.53826,0.46008,0.51054,0.932491421699524,0.9195412397384644,c.1.10.2,c.1.10.1,0.05046,Q703I2,P0A870
2fjkA,1i2rA,0.48291,0.48291,0.45932,0.45932,0.932159423828125,0.9195807576179504,c.1.10.2,c.1.10.1,0.0,Q703I2,P0A870
2fjkA,1i2nA,0.4829,0.5073,0.45933,0.48129,0.9307292699813844,0.9182538986206056,c.1.10.2,c.1.10.1,0.0219599999999999,Q703I2,P0A870
2fjkA,1onrA,0.48361,0.48361,0.46,0.46,0.9313837885856628,0.9197604656219482,c.1.10.2,c.1.10.1,0.0,Q703I2,P0A870
2fjkA,2cwnA,0.48773,0.51156,0.45796,0.47911,0.9456009864807128,0.93349951505661,c.1.10.2,c.1.10.1,0.02115,Q703I2,Q93092
2fmnA,2hs8A,0.61903,0.65918,0.50421,0.5362,0.4329734444618225,0.7930525541305542,c.1.23.1,c.1.4.1,0.0319899999999999,P0AEZ1,Q9FEW9
2fmnA,2bgnE,0.56223,0.60457,0.47755,0.51515,0.6168690323829651,0.8489406108856201,c.1.23.1,c.1.9.1,0.0376,P0AEZ1,P56658
2fmnA,1q45A,0.60471,0.60471,0.49527,0.49527,0.408606469631195,0.7751240134239197,c.1.23.1,c.1.4.1,0.0,P0AEZ1,Q9FUP0
2fmnA,1bxbA,0.55876,0.62353,0.43804,0.48949,0.7675685882568359,0.8792271614074707,c.1.23.1,c.1.15.3,0.0514499999999999,P0AEZ1,P26997
2g0wA,2fmnA,0.57338,0.57338,0.54408,0.54408,0.8009005784988403,0.9485175609588624,c.1.15.4,c.1.23.1,0.0,,P0AEZ1
2g0wA,1ujpA,0.55555,0.55972,0.55555,0.55972,0.6237316727638245,0.9125007390975952,c.1.15.4,c.1.2.4,0.00417,,P16608
2g0wA,1a4lA,0.60612,0.60612,0.49188,0.49188,0.721847653388977,0.8231533169746399,c.1.15.4,c.1.9.1,0.0,,P03958
2gzxA,1nvmA,0.60818,0.63072,0.47152,0.48757,0.8235784769058228,0.8787604570388794,c.1.9.0,a.5.7.1,0.01605,,P51016
2h8xA,1o60A,0.48582,0.49275,0.48582,0.49275,0.8578687310218811,0.9267750978469848,c.1.4.0,c.1.10.4,0.00693,Q88NF7,P45251
2h8zA,1o60A,0.48565,0.41575,0.48565,0.41575,0.8574818968772888,0.9318900108337402,c.1.4.0,c.1.10.4,-0.0699,Q88NF7,P45251
2hcvA,1f07A,0.41861,0.41861,0.41861,0.41861,0.807546854019165,0.7734470367431641,,c.1.16.3,0.0,Q75WH8,Q50744
2hk0A,1m3uA,0.47433,0.47433,0.47433,0.47433,0.6803804039955139,0.7950371503829956,,c.1.12.8,0.0,A9CH28,P31057
2hk0A,1zsxA,0.567,0.59304,0.51012,0.53467,0.9110883474349976,0.8943156003952026,,c.1.7.1,0.0245499999999999,A9CH28,Q13303
2hk0A,1gveB,0.57783,0.61832,0.54988,0.58828,0.8983321189880371,0.9133424758911132,,c.1.7.1,0.0383999999999999,A9CH28,P38918
2hk0A,1f07A,0.55195,0.55195,0.4984,0.4984,0.7204189300537109,0.8345008492469788,,c.1.16.3,0.0,A9CH28,Q50744
2i7gA,1klyA,0.48219,0.49568,0.48219,0.49568,0.4868706464767456,0.8036119937896729,,c.1.2.3,0.01349,A9CI16,O26232
2nlyA,1nvmA,0.54967,0.68416,0.38487,0.46295,0.5524271726608276,0.7270644307136536,c.6.2.7,a.5.7.1,0.0780799999999999,Q9KCS7,P51016
1fw8A,1qpgA,0.76213,0.90859,0.76213,0.90859,0.9817236065864564,0.9940338134765624,c.86.1.1,c.86.1.1,0.14646,P00560,P00560
1fw8A,1hdiA,0.79081,0.93532,0.79081,0.93532,0.985924482345581,0.9938423037528992,c.86.1.1,c.86.1.1,0.14451,P00560,Q7SIB7
1fw8A,1vjcA,0.79313,0.94753,0.79129,0.94534,0.9872409105300904,0.9939789175987244,c.86.1.1,c.86.1.1,0.1540499999999999,P00560,Q7SIB7
1fw8A,1kf0A,0.7905,0.94319,0.78866,0.94101,0.9852333664894104,0.9927635788917542,c.86.1.1,c.86.1.1,0.1523499999999999,P00560,Q7SIB7
1fw8A,1ltkA,0.74283,0.89812,0.74283,0.89812,0.9839943051338196,0.988259494304657,c.86.1.1,c.86.1.1,0.15529,P00560,P27362
1fw8A,1vpeA,0.67363,0.76988,0.67363,0.76988,0.9798879623413086,0.9892539978027344,c.86.1.1,c.86.1.1,0.09625,P00560,P36204
1fw8A,1phpA,0.74917,0.90013,0.74917,0.90013,0.982675075531006,0.9849502444267272,c.86.1.1,c.86.1.1,0.1509599999999999,P00560,P18912
1fw8A,13pkA,0.65111,0.74782,0.65111,0.74782,0.9713037014007568,0.982856035232544,c.86.1.1,c.86.1.1,0.09671,P00560,P07378
1fw8A,2ie8A,0.71454,0.85867,0.71454,0.85867,0.9819349050521852,0.9876198768615724,c.86.1.1,c.86.1.1,0.1441300000000001,P00560,Q08GC7
1fw8A,1v6sA,0.74827,0.90058,0.74827,0.90058,0.9803913235664368,0.9866689443588256,c.86.1.1,c.86.1.1,0.15231,P00560,P09403
1fw8A,1zmrA,0.71331,0.85936,0.71331,0.85936,0.9763292074203492,0.9779267311096193,c.86.1.1,c.86.1.1,0.14605,P00560,P0A799
1fw8A,2cunA,0.67301,0.78103,0.67301,0.78103,0.9733025431632996,0.990363597869873,c.86.1.1,c.86.1.0,0.10802,P00560,O58965
1fw8A,2pgkA,0.7499,0.89699,0.7499,0.89699,0.9837496876716614,0.9882190227508544,c.86.1.1,i.12.1.1,0.1470899999999999,P00560,
1fw8A,3pgkA,0.7326,0.87961,0.7326,0.87961,0.9825931191444396,0.9917476177215576,c.86.1.1,c.86.1.1,0.1470099999999999,P00560,P00560
1al3A,2b4lA,0.58055,0.65966,0.52531,0.59435,0.9755362272262572,0.959882915019989,c.94.1.1,,0.0690399999999999,P45600,P46922
1laxA,2b4lA,0.41132,0.41132,0.41132,0.41132,0.9698717594146729,0.9825522899627686,c.94.1.1,,0.0,P0AEX9,P46922
1twyA,2b4lA,0.51989,0.61324,0.48194,0.56651,0.9755767583847046,0.9337948560714722,c.94.1.1,,0.0845699999999999,Q9KLD9,P46922
1xs5A,2b4lA,0.55154,0.55154,0.50545,0.50545,0.974948525428772,0.9793353080749512,c.94.1.1,,0.0,O07950,P46922
2b4lA,1r9lA,0.59641,0.89281,0.52946,0.78241,0.9658882021903992,0.9930423498153688,,c.94.1.1,0.25295,P46922,P0AFM2
2b4lA,1sw2A,0.57294,0.78873,0.56939,0.78343,0.9629343748092652,0.9890881180763244,,c.94.1.1,0.21404,P46922,O29280
2b4lA,1amfA,0.51042,0.60164,0.51042,0.60164,0.9658966064453124,0.9757692813873292,,c.94.1.1,0.0912199999999999,P46922,P37329
2b4lA,2o1mA,0.51549,0.57688,0.51549,0.57688,0.9737456440925598,0.9669838547706604,,c.94.1.0,0.0613899999999999,P46922,O34852
2b4lA,1sw1A,0.5626,0.77258,0.5626,0.77258,0.9709545373916626,0.9883092641830444,,c.94.1.1,0.20998,P46922,O29280
